-0.2552,-0.384,1.0911,-0.367,0.6258
0.9224,-0.9698,0.7103,0.7435,1.4011
-0.3765,-1.3543,0.321,-1.5051,0.8502
-0.0557,-0.2656,0.803,-0.6535,0.3726
0.3948,-1.1987,0.126,-0.1669,0.4059
0.5821,-0.9115,-0.3455,-0.3314,-0.1981
1.1403,-0.8784,0.7221,0.2495,0.614
0.332,-0.8688,1.2534,-1.3413,1.4019
-0.8923,-2.384,1.4656,-0.0047,-0.1706
-0.3092,-0.3016,2.3091,-0.3688,-0.8276
-0.0291,-0.4638,-0.5721,-1.1949,1.0587
0.206,0.6363,-1.3247,0.2497,0.5783
-0.181,-1.498,-0.0225,1.028,-0.5416
1.3138,-0.9063,0.3968,-0.0222,0.6253
0.2971,-0.9345,-0.3227,0.4128,-0.2717
1.0746,-0.045,-1.1367,2.2081,-0.0638
0.8783,-0.4098,-0.5361,0.4844,0.7553
0.1607,-0.1889,1.2407,1.0958,-0.066
0.7558,-0.277,-0.544,0.8316,-1.0038
-0.5605,0.2436,0.4621,0.2806,-1.209
1.2582,-1.0137,0.9951,1.1801,-1.0429
0.8318,-1.056,-0.2002,1.2771,-1.2444
2.9399,-0.6183,0.9903,-0.1636,-0.2656
0.1259,-0.0852,0.4074,0.0159,1.4194
-0.0885,1.5562,-0.84,0.9929,0.6159
0.3962,0.214,-0.4581,-1.062,2.0171
1.3459,0.3292,-0.5533,0.6818,-0.0015
1.3851,0.0207,-0.36,-0.1296,0.4855
1.6163,0.6571,-1.2602,1.0847,-1.0999
2.5044,-0.1473,0.1673,0.4603,-1.5124
0.2378,1.1815,-1.1875,0.832,-0.2592
0.3166,0.1452,0.1203,-0.5415,0.2313
-0.1039,0.4065,-0.67,1.0884,-1.9852
0.4591,-0.7255,0.5479,0.7092,0.3856
-0.5137,-0.7024,0.7718,1.3897,0.8599
-0.5349,0.139,-0.4299,0.7663,0.1486
-0.8401,0.4898,0.6319,2.0734,0.6518
0.2313,1.4935,-0.5993,0.3145,-1.0253
1.4345,0.0513,-0.4284,0.9576,-0.2922
0.2574,0.8261,0.5217,-0.2921,1.2505
-0.1789,0.6782,1.4552,0.7579,0.4742
0.789,0.6959,1.6654,0.6787,-0.8942
1.4355,-0.4377,-1.9052,0.9512,-0.9061
0.4582,0.6872,1.0922,1.5154,-1.0878
0.8259,0.5624,0.149,0.6141,-1.8914
0.4171,0.4018,0.6043,-0.2758,0.2672
-0.6046,-0.0338,0.1782,-0.027,-0.22
-0.666,-1.189,-0.1249,-0.4118,-0.2658
